folder,group,type,prefix,tier,item_key,new_filename,new_relative_path,estimated_old_filename,note
Herbal Medicine,Accessories,Herbal Remedy,accessory_herbal_remedy,,healingsalve,accessory_herbal_remedy_healingsalve.png,src/assets/Items/Herbal Medicine/accessory_herbal_remedy_healingsalve.png,healingsalve.png,
Herbal Medicine,Accessories,Herbal Remedy,accessory_herbal_remedy,,lifeherb,accessory_herbal_remedy_lifeherb.png,src/assets/Items/Herbal Medicine/accessory_herbal_remedy_lifeherb.png,lifeherb.png,
Herbal Medicine,Accessories,Herbal Remedy,accessory_herbal_remedy,,lightdarkherb,accessory_herbal_remedy_lightdarkherb.png,src/assets/Items/Herbal Medicine/accessory_herbal_remedy_lightdarkherb.png,lightdarkherb.png,
Herbal Medicine,Accessories,Herbal Remedy,accessory_herbal_remedy,,lunarherb,accessory_herbal_remedy_lunarherb.png,src/assets/Items/Herbal Medicine/accessory_herbal_remedy_lunarherb.png,lunarherb.png,
Herbal Medicine,Accessories,Herbal Remedy,accessory_herbal_remedy,,mandragoraroot,accessory_herbal_remedy_mandragoraroot.png,src/assets/Items/Herbal Medicine/accessory_herbal_remedy_mandragoraroot.png,mandragoraroot.png,
Herbal Medicine,Accessories,Herbal Remedy,accessory_herbal_remedy,,mushroomherb,accessory_herbal_remedy_mushroomherb.png,src/assets/Items/Herbal Medicine/accessory_herbal_remedy_mushroomherb.png,mushroomherb.png,
Herbal Medicine,Accessories,Herbal Remedy,accessory_herbal_remedy,,musicherb,accessory_herbal_remedy_musicherb.png,src/assets/Items/Herbal Medicine/accessory_herbal_remedy_musicherb.png,musicherb.png,
Herbal Medicine,Accessories,Herbal Remedy,accessory_herbal_remedy,,newyearherb,accessory_herbal_remedy_newyearherb.png,src/assets/Items/Herbal Medicine/accessory_herbal_remedy_newyearherb.png,newyearherb.png,
Herbal Medicine,Accessories,Herbal Remedy,accessory_herbal_remedy,,peakherbs,accessory_herbal_remedy_peakherbs.png,src/assets/Items/Herbal Medicine/accessory_herbal_remedy_peakherbs.png,peakherbs.png,
Herbal Medicine,Accessories,Herbal Remedy,accessory_herbal_remedy,,platinumherb,accessory_herbal_remedy_platinumherb.png,src/assets/Items/Herbal Medicine/accessory_herbal_remedy_platinumherb.png,platinumherb.png,
Herbal Medicine,Accessories,Herbal Remedy,accessory_herbal_remedy,,powder,accessory_herbal_remedy_powder.png,src/assets/Items/Herbal Medicine/accessory_herbal_remedy_powder.png,powder.png,
Herbal Medicine,Accessories,Herbal Remedy,accessory_herbal_remedy,,ruinsherb,accessory_herbal_remedy_ruinsherb.png,src/assets/Items/Herbal Medicine/accessory_herbal_remedy_ruinsherb.png,ruinsherb.png,
Herbal Medicine,Accessories,Herbal Remedy,accessory_herbal_remedy,,silverthistle,accessory_herbal_remedy_silverthistle.png,src/assets/Items/Herbal Medicine/accessory_herbal_remedy_silverthistle.png,silverthistle.png,
Herbal Medicine,Accessories,Herbal Remedy,accessory_herbal_remedy,,t12herb,accessory_herbal_remedy_t12herb.png,src/assets/Items/Herbal Medicine/accessory_herbal_remedy_t12herb.png,t12herb.png,
Herbal Medicine,Accessories,Herbal Remedy,accessory_herbal_remedy,,t13herb,accessory_herbal_remedy_t13herb.png,src/assets/Items/Herbal Medicine/accessory_herbal_remedy_t13herb.png,t13herb.png,
Herbal Medicine,Accessories,Herbal Remedy,accessory_herbal_remedy,,t14herb,accessory_herbal_remedy_t14herb.png,src/assets/Items/Herbal Medicine/accessory_herbal_remedy_t14herb.png,t14herb.png,
Herbal Medicine,Accessories,Herbal Remedy,accessory_herbal_remedy,,t15herb,accessory_herbal_remedy_t15herb.png,src/assets/Items/Herbal Medicine/accessory_herbal_remedy_t15herb.png,t15herb.png,
Herbal Medicine,Accessories,Herbal Remedy,accessory_herbal_remedy,,t16herb,accessory_herbal_remedy_t16herb.png,src/assets/Items/Herbal Medicine/accessory_herbal_remedy_t16herb.png,t16herb.png,
Herbal Medicine,Accessories,Herbal Remedy,accessory_herbal_remedy,,thanksgivingherb,accessory_herbal_remedy_thanksgivingherb.png,src/assets/Items/Herbal Medicine/accessory_herbal_remedy_thanksgivingherb.png,thanksgivingherb.png,
Herbal Medicine,Accessories,Herbal Remedy,accessory_herbal_remedy,,thanksgivingherb2,accessory_herbal_remedy_thanksgivingherb2.png,src/assets/Items/Herbal Medicine/accessory_herbal_remedy_thanksgivingherb2.png,thanksgivingherb2.png,
Herbal Medicine,Accessories,Herbal Remedy,accessory_herbal_remedy,,valentineherb,accessory_herbal_remedy_valentineherb.png,src/assets/Items/Herbal Medicine/accessory_herbal_remedy_valentineherb.png,valentineherb.png,
Herbal Medicine,Accessories,Herbal Remedy,accessory_herbal_remedy,,valentineherb2,accessory_herbal_remedy_valentineherb2.png,src/assets/Items/Herbal Medicine/accessory_herbal_remedy_valentineherb2.png,valentineherb2.png,
Herbal Medicine,Accessories,Herbal Remedy,accessory_herbal_remedy,,vampireherb,accessory_herbal_remedy_vampireherb.png,src/assets/Items/Herbal Medicine/accessory_herbal_remedy_vampireherb.png,vampireherb.png,
Herbal Medicine,Accessories,Herbal Remedy,accessory_herbal_remedy,,wolfsbane,accessory_herbal_remedy_wolfsbane.png,src/assets/Items/Herbal Medicine/accessory_herbal_remedy_wolfsbane.png,wolfsbane.png,
Herbal Medicine,Accessories,Herbal Remedy,accessory_herbal_remedy,,wyrmblood,accessory_herbal_remedy_wyrmblood.png,src/assets/Items/Herbal Medicine/accessory_herbal_remedy_wyrmblood.png,wyrmblood.png,
Herbal Medicine,Accessories,Herbal Remedy,accessory_herbal_remedy,,yggdrasilbranch,accessory_herbal_remedy_yggdrasilbranch.png,src/assets/Items/Herbal Medicine/accessory_herbal_remedy_yggdrasilbranch.png,yggdrasilbranch.png,
Idols,Accessories,Idol,accessory_idol,,lucky7idol,accessory_idol_lucky7idol.png,src/assets/Items/Idols/accessory_idol_lucky7idol.png,lucky7idol.png,
Idols,Accessories,Idol,accessory_idol,,magicalgirlidol,accessory_idol_magicalgirlidol.png,src/assets/Items/Idols/accessory_idol_magicalgirlidol.png,magicalgirlidol.png,
Idols,Accessories,Idol,accessory_idol,,platinumidol,accessory_idol_platinumidol.png,src/assets/Items/Idols/accessory_idol_platinumidol.png,platinumidol.png,
Idols,Accessories,Idol,accessory_idol,,singleidol,accessory_idol_singleidol.png,src/assets/Items/Idols/accessory_idol_singleidol.png,singleidol.png,
Idols,Accessories,Idol,accessory_idol,,spellbladeidol,accessory_idol_spellbladeidol.png,src/assets/Items/Idols/accessory_idol_spellbladeidol.png,spellbladeidol.png,
Idols,Accessories,Idol,accessory_idol,,t10idol,accessory_idol_t10idol.png,src/assets/Items/Idols/accessory_idol_t10idol.png,t10idol.png,
Idols,Accessories,Idol,accessory_idol,,t11idol,accessory_idol_t11idol.png,src/assets/Items/Idols/accessory_idol_t11idol.png,t11idol.png,
Idols,Accessories,Idol,accessory_idol,,t12idol,accessory_idol_t12idol.png,src/assets/Items/Idols/accessory_idol_t12idol.png,t12idol.png,
Idols,Accessories,Idol,accessory_idol,,t13idol,accessory_idol_t13idol.png,src/assets/Items/Idols/accessory_idol_t13idol.png,t13idol.png,
Idols,Accessories,Idol,accessory_idol,,t14idol,accessory_idol_t14idol.png,src/assets/Items/Idols/accessory_idol_t14idol.png,t14idol.png,
Idols,Accessories,Idol,accessory_idol,,t15idol,accessory_idol_t15idol.png,src/assets/Items/Idols/accessory_idol_t15idol.png,t15idol.png,
Idols,Accessories,Idol,accessory_idol,,t16idol,accessory_idol_t16idol.png,src/assets/Items/Idols/accessory_idol_t16idol.png,t16idol.png,
Idols,Accessories,Idol,accessory_idol,,t5idol,accessory_idol_t5idol.png,src/assets/Items/Idols/accessory_idol_t5idol.png,t5idol.png,
Idols,Accessories,Idol,accessory_idol,,t6idol,accessory_idol_t6idol.png,src/assets/Items/Idols/accessory_idol_t6idol.png,t6idol.png,
Idols,Accessories,Idol,accessory_idol,,t7idol,accessory_idol_t7idol.png,src/assets/Items/Idols/accessory_idol_t7idol.png,t7idol.png,
Idols,Accessories,Idol,accessory_idol,,t8idol,accessory_idol_t8idol.png,src/assets/Items/Idols/accessory_idol_t8idol.png,t8idol.png,
Idols,Accessories,Idol,accessory_idol,,t9idol,accessory_idol_t9idol.png,src/assets/Items/Idols/accessory_idol_t9idol.png,t9idol.png,
Instruments,Weapons,Instrument,weapon_instrument,,airguitar,weapon_instrument_airguitar.png,src/assets/Items/Instruments/weapon_instrument_airguitar.png,airguitar.png,
Instruments,Weapons,Instrument,weapon_instrument,,froginstrument,weapon_instrument_froginstrument.png,src/assets/Items/Instruments/weapon_instrument_froginstrument.png,froginstrument.png,
Instruments,Weapons,Instrument,weapon_instrument,,keytar,weapon_instrument_keytar.png,src/assets/Items/Instruments/weapon_instrument_keytar.png,keytar.png,
Instruments,Weapons,Instrument,weapon_instrument,,lunarinstrument,weapon_instrument_lunarinstrument.png,src/assets/Items/Instruments/weapon_instrument_lunarinstrument.png,lunarinstrument.png,
Instruments,Weapons,Instrument,weapon_instrument,,metalinstrument,weapon_instrument_metalinstrument.png,src/assets/Items/Instruments/weapon_instrument_metalinstrument.png,metalinstrument.png,
Instruments,Weapons,Instrument,weapon_instrument,,platinuminstrument,weapon_instrument_platinuminstrument.png,src/assets/Items/Instruments/weapon_instrument_platinuminstrument.png,platinuminstrument.png,
Instruments,Weapons,Instrument,weapon_instrument,,pumpkininstrument,weapon_instrument_pumpkininstrument.png,src/assets/Items/Instruments/weapon_instrument_pumpkininstrument.png,pumpkininstrument.png,
Instruments,Weapons,Instrument,weapon_instrument,,skyinstrument,weapon_instrument_skyinstrument.png,src/assets/Items/Instruments/weapon_instrument_skyinstrument.png,skyinstrument.png,
Instruments,Weapons,Instrument,weapon_instrument,,t10instrument,weapon_instrument_t10instrument.png,src/assets/Items/Instruments/weapon_instrument_t10instrument.png,t10instrument.png,
Instruments,Weapons,Instrument,weapon_instrument,,t11instrument,weapon_instrument_t11instrument.png,src/assets/Items/Instruments/weapon_instrument_t11instrument.png,t11instrument.png,
Instruments,Weapons,Instrument,weapon_instrument,,t12instrument,weapon_instrument_t12instrument.png,src/assets/Items/Instruments/weapon_instrument_t12instrument.png,t12instrument.png,
Instruments,Weapons,Instrument,weapon_instrument,,t13instrument,weapon_instrument_t13instrument.png,src/assets/Items/Instruments/weapon_instrument_t13instrument.png,t13instrument.png,
Instruments,Weapons,Instrument,weapon_instrument,,t14instrument,weapon_instrument_t14instrument.png,src/assets/Items/Instruments/weapon_instrument_t14instrument.png,t14instrument.png,
Instruments,Weapons,Instrument,weapon_instrument,,t15instrument,weapon_instrument_t15instrument.png,src/assets/Items/Instruments/weapon_instrument_t15instrument.png,t15instrument.png,
Instruments,Weapons,Instrument,weapon_instrument,,t16instrument,weapon_instrument_t16instrument.png,src/assets/Items/Instruments/weapon_instrument_t16instrument.png,t16instrument.png,
Instruments,Weapons,Instrument,weapon_instrument,,t3instrument,weapon_instrument_t3instrument.png,src/assets/Items/Instruments/weapon_instrument_t3instrument.png,t3instrument.png,
Instruments,Weapons,Instrument,weapon_instrument,,t4instrument,weapon_instrument_t4instrument.png,src/assets/Items/Instruments/weapon_instrument_t4instrument.png,t4instrument.png,
Instruments,Weapons,Instrument,weapon_instrument,,t5instrument,weapon_instrument_t5instrument.png,src/assets/Items/Instruments/weapon_instrument_t5instrument.png,t5instrument.png,
Instruments,Weapons,Instrument,weapon_instrument,,t6instrument,weapon_instrument_t6instrument.png,src/assets/Items/Instruments/weapon_instrument_t6instrument.png,t6instrument.png,
Instruments,Weapons,Instrument,weapon_instrument,,t7instrument,weapon_instrument_t7instrument.png,src/assets/Items/Instruments/weapon_instrument_t7instrument.png,t7instrument.png,
Instruments,Weapons,Instrument,weapon_instrument,,t8instrument,weapon_instrument_t8instrument.png,src/assets/Items/Instruments/weapon_instrument_t8instrument.png,t8instrument.png,
Instruments,Weapons,Instrument,weapon_instrument,,t9instrument,weapon_instrument_t9instrument.png,src/assets/Items/Instruments/weapon_instrument_t9instrument.png,t9instrument.png,
Light Armor,Armor,Light Armor,armor_light_armor,,airshiparmor,armor_light_armor_airshiparmor.png,src/assets/Items/Light Armor/armor_light_armor_airshiparmor.png,airshiparmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,arabianmediumarmor,armor_light_armor_arabianmediumarmor.png,src/assets/Items/Light Armor/armor_light_armor_arabianmediumarmor.png,arabianmediumarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,batarmor,armor_light_armor_batarmor.png,src/assets/Items/Light Armor/armor_light_armor_batarmor.png,batarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,boarmediumarmor,armor_light_armor_boarmediumarmor.png,src/assets/Items/Light Armor/armor_light_armor_boarmediumarmor.png,boarmediumarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,captainarmor,armor_light_armor_captainarmor.png,src/assets/Items/Light Armor/armor_light_armor_captainarmor.png,captainarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,catarmor,armor_light_armor_catarmor.png,src/assets/Items/Light Armor/armor_light_armor_catarmor.png,catarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,cincomedarmor,armor_light_armor_cincomedarmor.png,src/assets/Items/Light Armor/armor_light_armor_cincomedarmor.png,cincomedarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,desertmediumarmor,armor_light_armor_desertmediumarmor.png,src/assets/Items/Light Armor/armor_light_armor_desertmediumarmor.png,desertmediumarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,doublet,armor_light_armor_doublet.png,src/assets/Items/Light Armor/armor_light_armor_doublet.png,doublet.png,
Light Armor,Armor,Light Armor,armor_light_armor,,dragonarmor,armor_light_armor_dragonarmor.png,src/assets/Items/Light Armor/armor_light_armor_dragonarmor.png,dragonarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,dreammediumarmor,armor_light_armor_dreammediumarmor.png,src/assets/Items/Light Armor/armor_light_armor_dreammediumarmor.png,dreammediumarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,goldroguearmor,armor_light_armor_goldroguearmor.png,src/assets/Items/Light Armor/armor_light_armor_goldroguearmor.png,goldroguearmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,greekmediumarmor,armor_light_armor_greekmediumarmor.png,src/assets/Items/Light Armor/armor_light_armor_greekmediumarmor.png,greekmediumarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,hide,armor_light_armor_hide.png,src/assets/Items/Light Armor/armor_light_armor_hide.png,hide.png,
Light Armor,Armor,Light Armor,armor_light_armor,,jackalopearmor,armor_light_armor_jackalopearmor.png,src/assets/Items/Light Armor/armor_light_armor_jackalopearmor.png,jackalopearmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,jestermediumarmor,armor_light_armor_jestermediumarmor.png,src/assets/Items/Light Armor/armor_light_armor_jestermediumarmor.png,jestermediumarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,kingmediumarmor,armor_light_armor_kingmediumarmor.png,src/assets/Items/Light Armor/armor_light_armor_kingmediumarmor.png,kingmediumarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,leatherarmor,armor_light_armor_leatherarmor.png,src/assets/Items/Light Armor/armor_light_armor_leatherarmor.png,leatherarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,lucky7roguearmor,armor_light_armor_lucky7roguearmor.png,src/assets/Items/Light Armor/armor_light_armor_lucky7roguearmor.png,lucky7roguearmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,lunarmedarmor,armor_light_armor_lunarmedarmor.png,src/assets/Items/Light Armor/armor_light_armor_lunarmedarmor.png,lunarmedarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,lunarmediumarmor,armor_light_armor_lunarmediumarmor.png,src/assets/Items/Light Armor/armor_light_armor_lunarmediumarmor.png,lunarmediumarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,mundraarmor,armor_light_armor_mundraarmor.png,src/assets/Items/Light Armor/armor_light_armor_mundraarmor.png,mundraarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,ninjagarb,armor_light_armor_ninjagarb.png,src/assets/Items/Light Armor/armor_light_armor_ninjagarb.png,ninjagarb.png,
Light Armor,Armor,Light Armor,armor_light_armor,,padded,armor_light_armor_padded.png,src/assets/Items/Light Armor/armor_light_armor_padded.png,padded.png,
Light Armor,Armor,Light Armor,armor_light_armor,,platinummediumarmor,armor_light_armor_platinummediumarmor.png,src/assets/Items/Light Armor/armor_light_armor_platinummediumarmor.png,platinummediumarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,porcelainmediumarmor,armor_light_armor_porcelainmediumarmor.png,src/assets/Items/Light Armor/armor_light_armor_porcelainmediumarmor.png,porcelainmediumarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,pumpkinarmor,armor_light_armor_pumpkinarmor.png,src/assets/Items/Light Armor/armor_light_armor_pumpkinarmor.png,pumpkinarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,savagearmor,armor_light_armor_savagearmor.png,src/assets/Items/Light Armor/armor_light_armor_savagearmor.png,savagearmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,shoprmediumarmor,armor_light_armor_shoprmediumarmor.png,src/assets/Items/Light Armor/armor_light_armor_shoprmediumarmor.png,shoprmediumarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,siaarmor,armor_light_armor_siaarmor.png,src/assets/Items/Light Armor/armor_light_armor_siaarmor.png,siaarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,siamediumarmor,armor_light_armor_siamediumarmor.png,src/assets/Items/Light Armor/armor_light_armor_siamediumarmor.png,siamediumarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,smithapron,armor_light_armor_smithapron.png,src/assets/Items/Light Armor/armor_light_armor_smithapron.png,smithapron.png,
Light Armor,Armor,Light Armor,armor_light_armor,,studded,armor_light_armor_studded.png,src/assets/Items/Light Armor/armor_light_armor_studded.png,studded.png,
Light Armor,Armor,Light Armor,armor_light_armor,,t12mediumarmor,armor_light_armor_t12mediumarmor.png,src/assets/Items/Light Armor/armor_light_armor_t12mediumarmor.png,t12mediumarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,t13mediumarmor,armor_light_armor_t13mediumarmor.png,src/assets/Items/Light Armor/armor_light_armor_t13mediumarmor.png,t13mediumarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,t14mediumarmor,armor_light_armor_t14mediumarmor.png,src/assets/Items/Light Armor/armor_light_armor_t14mediumarmor.png,t14mediumarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,t15mediumarmor,armor_light_armor_t15mediumarmor.png,src/assets/Items/Light Armor/armor_light_armor_t15mediumarmor.png,t15mediumarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,t16mediumarmor,armor_light_armor_t16mediumarmor.png,src/assets/Items/Light Armor/armor_light_armor_t16mediumarmor.png,t16mediumarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,tamasmediumarmor,armor_light_armor_tamasmediumarmor.png,src/assets/Items/Light Armor/armor_light_armor_tamasmediumarmor.png,tamasmediumarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,troblinarmor,armor_light_armor_troblinarmor.png,src/assets/Items/Light Armor/armor_light_armor_troblinarmor.png,troblinarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,varsitymediumarmor,armor_light_armor_varsitymediumarmor.png,src/assets/Items/Light Armor/armor_light_armor_varsitymediumarmor.png,varsitymediumarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,volcanomedarmor,armor_light_armor_volcanomedarmor.png,src/assets/Items/Light Armor/armor_light_armor_volcanomedarmor.png,volcanomedarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,westernarmor,armor_light_armor_westernarmor.png,src/assets/Items/Light Armor/armor_light_armor_westernarmor.png,westernarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,windrunnerarmor,armor_light_armor_windrunnerarmor.png,src/assets/Items/Light Armor/armor_light_armor_windrunnerarmor.png,windrunnerarmor.png,
Light Armor,Armor,Light Armor,armor_light_armor,,winterarmor,armor_light_armor_winterarmor.png,src/assets/Items/Light Armor/armor_light_armor_winterarmor.png,winterarmor.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,arabianshoes,armor_light_footwear_arabianshoes.png,src/assets/Items/Light Footwear/armor_light_footwear_arabianshoes.png,arabianshoes.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,batshoes,armor_light_footwear_batshoes.png,src/assets/Items/Light Footwear/armor_light_footwear_batshoes.png,batshoes.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,birdshoes,armor_light_footwear_birdshoes.png,src/assets/Items/Light Footwear/armor_light_footwear_birdshoes.png,birdshoes.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,blossomshoes,armor_light_footwear_blossomshoes.png,src/assets/Items/Light Footwear/armor_light_footwear_blossomshoes.png,blossomshoes.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,captainshoes,armor_light_footwear_captainshoes.png,src/assets/Items/Light Footwear/armor_light_footwear_captainshoes.png,captainshoes.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,cardboardshoes,armor_light_footwear_cardboardshoes.png,src/assets/Items/Light Footwear/armor_light_footwear_cardboardshoes.png,cardboardshoes.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,castleshoe,armor_light_footwear_castleshoe.png,src/assets/Items/Light Footwear/armor_light_footwear_castleshoe.png,castleshoe.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,cincoshoes2020,armor_light_footwear_cincoshoes2020.png,src/assets/Items/Light Footwear/armor_light_footwear_cincoshoes2020.png,cincoshoes2020.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,dragonshoes,armor_light_footwear_dragonshoes.png,src/assets/Items/Light Footwear/armor_light_footwear_dragonshoes.png,dragonshoes.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,elvenshoes,armor_light_footwear_elvenshoes.png,src/assets/Items/Light Footwear/armor_light_footwear_elvenshoes.png,elvenshoes.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,fairytaleshoes,armor_light_footwear_fairytaleshoes.png,src/assets/Items/Light Footwear/armor_light_footwear_fairytaleshoes.png,fairytaleshoes.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,flowersandals,armor_light_footwear_flowersandals.png,src/assets/Items/Light Footwear/armor_light_footwear_flowersandals.png,flowersandals.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,forestshoes,armor_light_footwear_forestshoes.png,src/assets/Items/Light Footwear/armor_light_footwear_forestshoes.png,forestshoes.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,goldshoes,armor_light_footwear_goldshoes.png,src/assets/Items/Light Footwear/armor_light_footwear_goldshoes.png,goldshoes.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,greekshoes,armor_light_footwear_greekshoes.png,src/assets/Items/Light Footwear/armor_light_footwear_greekshoes.png,greekshoes.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,harpyshoes,armor_light_footwear_harpyshoes.png,src/assets/Items/Light Footwear/armor_light_footwear_harpyshoes.png,harpyshoes.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,icecreamshoes,armor_light_footwear_icecreamshoes.png,src/assets/Items/Light Footwear/armor_light_footwear_icecreamshoes.png,icecreamshoes.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,inuitshoes,armor_light_footwear_inuitshoes.png,src/assets/Items/Light Footwear/armor_light_footwear_inuitshoes.png,inuitshoes.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,jackalopeshoes,armor_light_footwear_jackalopeshoes.png,src/assets/Items/Light Footwear/armor_light_footwear_jackalopeshoes.png,jackalopeshoes.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,junimayshoes,armor_light_footwear_junimayshoes.png,src/assets/Items/Light Footwear/armor_light_footwear_junimayshoes.png,junimayshoes.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,jurassicshoes,armor_light_footwear_jurassicshoes.png,src/assets/Items/Light Footwear/armor_light_footwear_jurassicshoes.png,jurassicshoes.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,leatherboots,armor_light_footwear_leatherboots.png,src/assets/Items/Light Footwear/armor_light_footwear_leatherboots.png,leatherboots.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,lilushoes,armor_light_footwear_lilushoes.png,src/assets/Items/Light Footwear/armor_light_footwear_lilushoes.png,lilushoes.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,lucky7shoes,armor_light_footwear_lucky7shoes.png,src/assets/Items/Light Footwear/armor_light_footwear_lucky7shoes.png,lucky7shoes.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,lunarboots,armor_light_footwear_lunarboots.png,src/assets/Items/Light Footwear/armor_light_footwear_lunarboots.png,lunarboots.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,metalshoes,armor_light_footwear_metalshoes.png,src/assets/Items/Light Footwear/armor_light_footwear_metalshoes.png,metalshoes.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,moonshoes,armor_light_footwear_moonshoes.png,src/assets/Items/Light Footwear/armor_light_footwear_moonshoes.png,moonshoes.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,ninjatabi,armor_light_footwear_ninjatabi.png,src/assets/Items/Light Footwear/armor_light_footwear_ninjatabi.png,ninjatabi.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,phoenixshoes,armor_light_footwear_phoenixshoes.png,src/assets/Items/Light Footwear/armor_light_footwear_phoenixshoes.png,phoenixshoes.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,platinumshoes,armor_light_footwear_platinumshoes.png,src/assets/Items/Light Footwear/armor_light_footwear_platinumshoes.png,platinumshoes.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,pumpkinshoes,armor_light_footwear_pumpkinshoes.png,src/assets/Items/Light Footwear/armor_light_footwear_pumpkinshoes.png,pumpkinshoes.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,romansandals,armor_light_footwear_romansandals.png,src/assets/Items/Light Footwear/armor_light_footwear_romansandals.png,romansandals.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,roseshoes,armor_light_footwear_roseshoes.png,src/assets/Items/Light Footwear/armor_light_footwear_roseshoes.png,roseshoes.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,ruinsshoes,armor_light_footwear_ruinsshoes.png,src/assets/Items/Light Footwear/armor_light_footwear_ruinsshoes.png,ruinsshoes.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,sandals,armor_light_footwear_sandals.png,src/assets/Items/Light Footwear/armor_light_footwear_sandals.png,sandals.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,savageshoes,armor_light_footwear_savageshoes.png,src/assets/Items/Light Footwear/armor_light_footwear_savageshoes.png,savageshoes.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,selfcareshoes,armor_light_footwear_selfcareshoes.png,src/assets/Items/Light Footwear/armor_light_footwear_selfcareshoes.png,selfcareshoes.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,shoprshoes,armor_light_footwear_shoprshoes.png,src/assets/Items/Light Footwear/armor_light_footwear_shoprshoes.png,shoprshoes.png,
Light Footwear,Armor,Light Footwear,armor_light_footwear,,siashoes,armor_light_footwear_siashoes.png,src/assets/Items/Light Footwear/armor_light_footwear_siashoes.png,siashoes.png,
